;start_date;end_date;counts;keywords;date
547;2022-05-15 15:00:00+00:00;2022-05-15 16:00:00+00:00;67;energy efficiency;2022-05-15
548;2022-05-15 16:00:00+00:00;2022-05-15 17:00:00+00:00;111;energy efficiency;2022-05-15
549;2022-05-15 17:00:00+00:00;2022-05-15 18:00:00+00:00;60;energy efficiency;2022-05-15
550;2022-05-15 18:00:00+00:00;2022-05-15 19:00:00+00:00;63;energy efficiency;2022-05-15
551;2022-05-15 19:00:00+00:00;2022-05-15 20:00:00+00:00;42;energy efficiency;2022-05-15
552;2022-05-15 20:00:00+00:00;2022-05-15 21:00:00+00:00;58;energy efficiency;2022-05-15
553;2022-05-15 21:00:00+00:00;2022-05-15 22:00:00+00:00;61;energy efficiency;2022-05-15
554;2022-05-15 22:00:00+00:00;2022-05-15 23:00:00+00:00;53;energy efficiency;2022-05-15
555;2022-05-15 23:00:00+00:00;2022-05-16 00:00:00+00:00;69;energy efficiency;2022-05-15
556;2022-05-16 00:00:00+00:00;2022-05-16 01:00:00+00:00;34;energy efficiency;2022-05-16
557;2022-05-16 01:00:00+00:00;2022-05-16 02:00:00+00:00;46;energy efficiency;2022-05-16
558;2022-05-16 02:00:00+00:00;2022-05-16 03:00:00+00:00;38;energy efficiency;2022-05-16
559;2022-05-16 03:00:00+00:00;2022-05-16 04:00:00+00:00;31;energy efficiency;2022-05-16
560;2022-05-16 04:00:00+00:00;2022-05-16 05:00:00+00:00;42;energy efficiency;2022-05-16
561;2022-05-16 05:00:00+00:00;2022-05-16 06:00:00+00:00;63;energy efficiency;2022-05-16
562;2022-05-16 06:00:00+00:00;2022-05-16 07:00:00+00:00;67;energy efficiency;2022-05-16
563;2022-05-16 07:00:00+00:00;2022-05-16 08:00:00+00:00;71;energy efficiency;2022-05-16
564;2022-05-16 08:00:00+00:00;2022-05-16 09:00:00+00:00;120;energy efficiency;2022-05-16
565;2022-05-16 09:00:00+00:00;2022-05-16 10:00:00+00:00;180;energy efficiency;2022-05-16
566;2022-05-16 10:00:00+00:00;2022-05-16 11:00:00+00:00;152;energy efficiency;2022-05-16
567;2022-05-16 11:00:00+00:00;2022-05-16 12:00:00+00:00;425;energy efficiency;2022-05-16
568;2022-05-16 12:00:00+00:00;2022-05-16 13:00:00+00:00;616;energy efficiency;2022-05-16
569;2022-05-16 13:00:00+00:00;2022-05-16 14:00:00+00:00;484;energy efficiency;2022-05-16
570;2022-05-16 14:00:00+00:00;2022-05-16 15:00:00+00:00;315;energy efficiency;2022-05-16
571;2022-05-16 15:00:00+00:00;2022-05-16 16:00:00+00:00;281;energy efficiency;2022-05-16
572;2022-05-16 16:00:00+00:00;2022-05-16 17:00:00+00:00;257;energy efficiency;2022-05-16
573;2022-05-16 17:00:00+00:00;2022-05-16 18:00:00+00:00;227;energy efficiency;2022-05-16
574;2022-05-16 18:00:00+00:00;2022-05-16 19:00:00+00:00;186;energy efficiency;2022-05-16
575;2022-05-16 19:00:00+00:00;2022-05-16 20:00:00+00:00;172;energy efficiency;2022-05-16
576;2022-05-16 20:00:00+00:00;2022-05-16 21:00:00+00:00;142;energy efficiency;2022-05-16
577;2022-05-16 21:00:00+00:00;2022-05-16 22:00:00+00:00;120;energy efficiency;2022-05-16
578;2022-05-16 22:00:00+00:00;2022-05-16 23:00:00+00:00;75;energy efficiency;2022-05-16
579;2022-05-16 23:00:00+00:00;2022-05-17 00:00:00+00:00;70;energy efficiency;2022-05-16
580;2022-05-17 00:00:00+00:00;2022-05-17 01:00:00+00:00;82;energy efficiency;2022-05-17
581;2022-05-17 01:00:00+00:00;2022-05-17 02:00:00+00:00;54;energy efficiency;2022-05-17
582;2022-05-17 02:00:00+00:00;2022-05-17 03:00:00+00:00;43;energy efficiency;2022-05-17
583;2022-05-17 03:00:00+00:00;2022-05-17 04:00:00+00:00;50;energy efficiency;2022-05-17
584;2022-05-17 04:00:00+00:00;2022-05-17 05:00:00+00:00;42;energy efficiency;2022-05-17
585;2022-05-17 05:00:00+00:00;2022-05-17 06:00:00+00:00;57;energy efficiency;2022-05-17
586;2022-05-17 06:00:00+00:00;2022-05-17 07:00:00+00:00;67;energy efficiency;2022-05-17
587;2022-05-17 07:00:00+00:00;2022-05-17 08:00:00+00:00;92;energy efficiency;2022-05-17
588;2022-05-17 08:00:00+00:00;2022-05-17 09:00:00+00:00;95;energy efficiency;2022-05-17
589;2022-05-17 09:00:00+00:00;2022-05-17 10:00:00+00:00;152;energy efficiency;2022-05-17
590;2022-05-17 10:00:00+00:00;2022-05-17 11:00:00+00:00;109;energy efficiency;2022-05-17
591;2022-05-17 11:00:00+00:00;2022-05-17 12:00:00+00:00;106;energy efficiency;2022-05-17
592;2022-05-17 12:00:00+00:00;2022-05-17 13:00:00+00:00;135;energy efficiency;2022-05-17
593;2022-05-17 13:00:00+00:00;2022-05-17 14:00:00+00:00;141;energy efficiency;2022-05-17
594;2022-05-17 14:00:00+00:00;2022-05-17 15:00:00+00:00;153;energy efficiency;2022-05-17
595;2022-05-17 15:00:00+00:00;2022-05-17 16:00:00+00:00;132;energy efficiency;2022-05-17
596;2022-05-17 16:00:00+00:00;2022-05-17 17:00:00+00:00;110;energy efficiency;2022-05-17
597;2022-05-17 17:00:00+00:00;2022-05-17 18:00:00+00:00;127;energy efficiency;2022-05-17
598;2022-05-17 18:00:00+00:00;2022-05-17 19:00:00+00:00;100;energy efficiency;2022-05-17
599;2022-05-17 19:00:00+00:00;2022-05-17 20:00:00+00:00;94;energy efficiency;2022-05-17
600;2022-05-17 20:00:00+00:00;2022-05-17 21:00:00+00:00;76;energy efficiency;2022-05-17
601;2022-05-17 21:00:00+00:00;2022-05-17 22:00:00+00:00;53;energy efficiency;2022-05-17
602;2022-05-17 22:00:00+00:00;2022-05-17 23:00:00+00:00;48;energy efficiency;2022-05-17
603;2022-05-17 23:00:00+00:00;2022-05-18 00:00:00+00:00;32;energy efficiency;2022-05-17
604;2022-05-18 00:00:00+00:00;2022-05-18 01:00:00+00:00;28;energy efficiency;2022-05-18
605;2022-05-18 01:00:00+00:00;2022-05-18 02:00:00+00:00;35;energy efficiency;2022-05-18
606;2022-05-18 02:00:00+00:00;2022-05-18 03:00:00+00:00;28;energy efficiency;2022-05-18
607;2022-05-18 03:00:00+00:00;2022-05-18 04:00:00+00:00;32;energy efficiency;2022-05-18
608;2022-05-18 04:00:00+00:00;2022-05-18 05:00:00+00:00;35;energy efficiency;2022-05-18
609;2022-05-18 05:00:00+00:00;2022-05-18 06:00:00+00:00;50;energy efficiency;2022-05-18
610;2022-05-18 06:00:00+00:00;2022-05-18 07:00:00+00:00;39;energy efficiency;2022-05-18
611;2022-05-18 07:00:00+00:00;2022-05-18 08:00:00+00:00;83;energy efficiency;2022-05-18
612;2022-05-18 08:00:00+00:00;2022-05-18 09:00:00+00:00;105;energy efficiency;2022-05-18
613;2022-05-18 09:00:00+00:00;2022-05-18 10:00:00+00:00;85;energy efficiency;2022-05-18
614;2022-05-18 10:00:00+00:00;2022-05-18 11:00:00+00:00;132;energy efficiency;2022-05-18
615;2022-05-18 11:00:00+00:00;2022-05-18 12:00:00+00:00;276;energy efficiency;2022-05-18
616;2022-05-18 12:00:00+00:00;2022-05-18 13:00:00+00:00;186;energy efficiency;2022-05-18
617;2022-05-18 13:00:00+00:00;2022-05-18 14:00:00+00:00;159;energy efficiency;2022-05-18
618;2022-05-18 14:00:00+00:00;2022-05-18 15:00:00+00:00;199;energy efficiency;2022-05-18
619;2022-05-18 15:00:00+00:00;2022-05-18 16:00:00+00:00;176;energy efficiency;2022-05-18
620;2022-05-18 16:00:00+00:00;2022-05-18 17:00:00+00:00;148;energy efficiency;2022-05-18
621;2022-05-18 17:00:00+00:00;2022-05-18 18:00:00+00:00;133;energy efficiency;2022-05-18
622;2022-05-18 18:00:00+00:00;2022-05-18 19:00:00+00:00;124;energy efficiency;2022-05-18
623;2022-05-18 19:00:00+00:00;2022-05-18 20:00:00+00:00;125;energy efficiency;2022-05-18
624;2022-05-18 20:00:00+00:00;2022-05-18 21:00:00+00:00;102;energy efficiency;2022-05-18
625;2022-05-18 21:00:00+00:00;2022-05-18 22:00:00+00:00;101;energy efficiency;2022-05-18
626;2022-05-18 22:00:00+00:00;2022-05-18 23:00:00+00:00;80;energy efficiency;2022-05-18
627;2022-05-18 23:00:00+00:00;2022-05-19 00:00:00+00:00;47;energy efficiency;2022-05-18
628;2022-05-19 00:00:00+00:00;2022-05-19 01:00:00+00:00;37;energy efficiency;2022-05-19
629;2022-05-19 01:00:00+00:00;2022-05-19 02:00:00+00:00;26;energy efficiency;2022-05-19
630;2022-05-19 02:00:00+00:00;2022-05-19 03:00:00+00:00;28;energy efficiency;2022-05-19
631;2022-05-19 03:00:00+00:00;2022-05-19 04:00:00+00:00;37;energy efficiency;2022-05-19
632;2022-05-19 04:00:00+00:00;2022-05-19 05:00:00+00:00;30;energy efficiency;2022-05-19
633;2022-05-19 05:00:00+00:00;2022-05-19 06:00:00+00:00;52;energy efficiency;2022-05-19
634;2022-05-19 06:00:00+00:00;2022-05-19 07:00:00+00:00;55;energy efficiency;2022-05-19
635;2022-05-19 07:00:00+00:00;2022-05-19 08:00:00+00:00;90;energy efficiency;2022-05-19
636;2022-05-19 08:00:00+00:00;2022-05-19 09:00:00+00:00;125;energy efficiency;2022-05-19
637;2022-05-19 09:00:00+00:00;2022-05-19 10:00:00+00:00;108;energy efficiency;2022-05-19
638;2022-05-19 10:00:00+00:00;2022-05-19 11:00:00+00:00;142;energy efficiency;2022-05-19
639;2022-05-19 11:00:00+00:00;2022-05-19 12:00:00+00:00;115;energy efficiency;2022-05-19
640;2022-05-19 12:00:00+00:00;2022-05-19 13:00:00+00:00;108;energy efficiency;2022-05-19
641;2022-05-19 13:00:00+00:00;2022-05-19 14:00:00+00:00;97;energy efficiency;2022-05-19
642;2022-05-19 14:00:00+00:00;2022-05-19 15:00:00+00:00;132;energy efficiency;2022-05-19
643;2022-05-19 15:00:00+00:00;2022-05-19 16:00:00+00:00;118;energy efficiency;2022-05-19
644;2022-05-19 16:00:00+00:00;2022-05-19 17:00:00+00:00;123;energy efficiency;2022-05-19
645;2022-05-19 17:00:00+00:00;2022-05-19 18:00:00+00:00;89;energy efficiency;2022-05-19
646;2022-05-19 18:00:00+00:00;2022-05-19 19:00:00+00:00;85;energy efficiency;2022-05-19
647;2022-05-19 19:00:00+00:00;2022-05-19 20:00:00+00:00;97;energy efficiency;2022-05-19
648;2022-05-19 20:00:00+00:00;2022-05-19 21:00:00+00:00;68;energy efficiency;2022-05-19
649;2022-05-19 21:00:00+00:00;2022-05-19 22:00:00+00:00;58;energy efficiency;2022-05-19
650;2022-05-19 22:00:00+00:00;2022-05-19 23:00:00+00:00;60;energy efficiency;2022-05-19
651;2022-05-19 23:00:00+00:00;2022-05-20 00:00:00+00:00;44;energy efficiency;2022-05-19
652;2022-05-20 00:00:00+00:00;2022-05-20 01:00:00+00:00;49;energy efficiency;2022-05-20
653;2022-05-20 01:00:00+00:00;2022-05-20 02:00:00+00:00;32;energy efficiency;2022-05-20
654;2022-05-20 02:00:00+00:00;2022-05-20 03:00:00+00:00;31;energy efficiency;2022-05-20
655;2022-05-20 03:00:00+00:00;2022-05-20 04:00:00+00:00;30;energy efficiency;2022-05-20
656;2022-05-20 04:00:00+00:00;2022-05-20 05:00:00+00:00;30;energy efficiency;2022-05-20
657;2022-05-20 05:00:00+00:00;2022-05-20 06:00:00+00:00;39;energy efficiency;2022-05-20
658;2022-05-20 06:00:00+00:00;2022-05-20 07:00:00+00:00;46;energy efficiency;2022-05-20
659;2022-05-20 07:00:00+00:00;2022-05-20 08:00:00+00:00;74;energy efficiency;2022-05-20
660;2022-05-20 08:00:00+00:00;2022-05-20 09:00:00+00:00;91;energy efficiency;2022-05-20
661;2022-05-20 09:00:00+00:00;2022-05-20 10:00:00+00:00;291;energy efficiency;2022-05-20
662;2022-05-20 10:00:00+00:00;2022-05-20 11:00:00+00:00;190;energy efficiency;2022-05-20
663;2022-05-20 11:00:00+00:00;2022-05-20 12:00:00+00:00;982;energy efficiency;2022-05-20
664;2022-05-20 12:00:00+00:00;2022-05-20 13:00:00+00:00;560;energy efficiency;2022-05-20
665;2022-05-20 13:00:00+00:00;2022-05-20 14:00:00+00:00;430;energy efficiency;2022-05-20
666;2022-05-20 14:00:00+00:00;2022-05-20 15:00:00+00:00;382;energy efficiency;2022-05-20
667;2022-05-20 15:00:00+00:00;2022-05-20 16:00:00+00:00;409;energy efficiency;2022-05-20
668;2022-05-20 16:00:00+00:00;2022-05-20 17:00:00+00:00;367;energy efficiency;2022-05-20
669;2022-05-20 17:00:00+00:00;2022-05-20 18:00:00+00:00;265;energy efficiency;2022-05-20
670;2022-05-20 18:00:00+00:00;2022-05-20 19:00:00+00:00;204;energy efficiency;2022-05-20
671;2022-05-20 19:00:00+00:00;2022-05-20 20:00:00+00:00;194;energy efficiency;2022-05-20
672;2022-05-20 20:00:00+00:00;2022-05-20 21:00:00+00:00;135;energy efficiency;2022-05-20
673;2022-05-20 21:00:00+00:00;2022-05-20 22:00:00+00:00;146;energy efficiency;2022-05-20
674;2022-05-20 22:00:00+00:00;2022-05-20 23:00:00+00:00;121;energy efficiency;2022-05-20
675;2022-05-20 23:00:00+00:00;2022-05-20 23:51:20+00:00;71;energy efficiency;2022-05-20
676;2022-05-13 23:51:20+00:00;2022-05-14 00:00:00+00:00;3;energy consumption;2022-05-13
677;2022-05-14 00:00:00+00:00;2022-05-14 01:00:00+00:00;16;energy consumption;2022-05-14
678;2022-05-14 01:00:00+00:00;2022-05-14 02:00:00+00:00;10;energy consumption;2022-05-14
679;2022-05-14 02:00:00+00:00;2022-05-14 03:00:00+00:00;21;energy consumption;2022-05-14
680;2022-05-14 03:00:00+00:00;2022-05-14 04:00:00+00:00;14;energy consumption;2022-05-14
681;2022-05-14 04:00:00+00:00;2022-05-14 05:00:00+00:00;11;energy consumption;2022-05-14
682;2022-05-14 05:00:00+00:00;2022-05-14 06:00:00+00:00;12;energy consumption;2022-05-14
683;2022-05-14 06:00:00+00:00;2022-05-14 07:00:00+00:00;18;energy consumption;2022-05-14
684;2022-05-14 07:00:00+00:00;2022-05-14 08:00:00+00:00;30;energy consumption;2022-05-14
685;2022-05-14 08:00:00+00:00;2022-05-14 09:00:00+00:00;15;energy consumption;2022-05-14
686;2022-05-14 09:00:00+00:00;2022-05-14 10:00:00+00:00;39;energy consumption;2022-05-14
687;2022-05-14 10:00:00+00:00;2022-05-14 11:00:00+00:00;20;energy consumption;2022-05-14
688;2022-05-14 11:00:00+00:00;2022-05-14 12:00:00+00:00;18;energy consumption;2022-05-14
689;2022-05-14 12:00:00+00:00;2022-05-14 13:00:00+00:00;18;energy consumption;2022-05-14
690;2022-05-14 13:00:00+00:00;2022-05-14 14:00:00+00:00;25;energy consumption;2022-05-14
691;2022-05-14 14:00:00+00:00;2022-05-14 15:00:00+00:00;37;energy consumption;2022-05-14
692;2022-05-14 15:00:00+00:00;2022-05-14 16:00:00+00:00;41;energy consumption;2022-05-14
693;2022-05-14 16:00:00+00:00;2022-05-14 17:00:00+00:00;40;energy consumption;2022-05-14
694;2022-05-14 17:00:00+00:00;2022-05-14 18:00:00+00:00;36;energy consumption;2022-05-14
695;2022-05-14 18:00:00+00:00;2022-05-14 19:00:00+00:00;26;energy consumption;2022-05-14
696;2022-05-14 19:00:00+00:00;2022-05-14 20:00:00+00:00;45;energy consumption;2022-05-14
697;2022-05-14 20:00:00+00:00;2022-05-14 21:00:00+00:00;24;energy consumption;2022-05-14
698;2022-05-14 21:00:00+00:00;2022-05-14 22:00:00+00:00;19;energy consumption;2022-05-14
699;2022-05-14 22:00:00+00:00;2022-05-14 23:00:00+00:00;18;energy consumption;2022-05-14
700;2022-05-14 23:00:00+00:00;2022-05-15 00:00:00+00:00;13;energy consumption;2022-05-14
701;2022-05-15 00:00:00+00:00;2022-05-15 01:00:00+00:00;16;energy consumption;2022-05-15
702;2022-05-15 01:00:00+00:00;2022-05-15 02:00:00+00:00;26;energy consumption;2022-05-15
703;2022-05-15 02:00:00+00:00;2022-05-15 03:00:00+00:00;9;energy consumption;2022-05-15
704;2022-05-15 03:00:00+00:00;2022-05-15 04:00:00+00:00;11;energy consumption;2022-05-15
705;2022-05-15 04:00:00+00:00;2022-05-15 05:00:00+00:00;12;energy consumption;2022-05-15
706;2022-05-15 05:00:00+00:00;2022-05-15 06:00:00+00:00;17;energy consumption;2022-05-15
707;2022-05-15 06:00:00+00:00;2022-05-15 07:00:00+00:00;13;energy consumption;2022-05-15
708;2022-05-15 07:00:00+00:00;2022-05-15 08:00:00+00:00;17;energy consumption;2022-05-15
709;2022-05-15 08:00:00+00:00;2022-05-15 09:00:00+00:00;14;energy consumption;2022-05-15
710;2022-05-15 09:00:00+00:00;2022-05-15 10:00:00+00:00;17;energy consumption;2022-05-15
711;2022-05-15 10:00:00+00:00;2022-05-15 11:00:00+00:00;20;energy consumption;2022-05-15
712;2022-05-15 11:00:00+00:00;2022-05-15 12:00:00+00:00;16;energy consumption;2022-05-15
713;2022-05-15 12:00:00+00:00;2022-05-15 13:00:00+00:00;15;energy consumption;2022-05-15
714;2022-05-15 13:00:00+00:00;2022-05-15 14:00:00+00:00;15;energy consumption;2022-05-15
715;2022-05-15 14:00:00+00:00;2022-05-15 15:00:00+00:00;23;energy consumption;2022-05-15
716;2022-05-15 15:00:00+00:00;2022-05-15 16:00:00+00:00;22;energy consumption;2022-05-15
717;2022-05-15 16:00:00+00:00;2022-05-15 17:00:00+00:00;20;energy consumption;2022-05-15
718;2022-05-15 17:00:00+00:00;2022-05-15 18:00:00+00:00;31;energy consumption;2022-05-15
719;2022-05-15 18:00:00+00:00;2022-05-15 19:00:00+00:00;23;energy consumption;2022-05-15
720;2022-05-15 19:00:00+00:00;2022-05-15 20:00:00+00:00;55;energy consumption;2022-05-15
721;2022-05-15 20:00:00+00:00;2022-05-15 21:00:00+00:00;24;energy consumption;2022-05-15
722;2022-05-15 21:00:00+00:00;2022-05-15 22:00:00+00:00;20;energy consumption;2022-05-15
723;2022-05-15 22:00:00+00:00;2022-05-15 23:00:00+00:00;14;energy consumption;2022-05-15
724;2022-05-15 23:00:00+00:00;2022-05-16 00:00:00+00:00;12;energy consumption;2022-05-15
725;2022-05-16 00:00:00+00:00;2022-05-16 01:00:00+00:00;11;energy consumption;2022-05-16
726;2022-05-16 01:00:00+00:00;2022-05-16 02:00:00+00:00;12;energy consumption;2022-05-16
727;2022-05-16 02:00:00+00:00;2022-05-16 03:00:00+00:00;7;energy consumption;2022-05-16
728;2022-05-16 03:00:00+00:00;2022-05-16 04:00:00+00:00;5;energy consumption;2022-05-16
729;2022-05-16 04:00:00+00:00;2022-05-16 05:00:00+00:00;8;energy consumption;2022-05-16
730;2022-05-16 05:00:00+00:00;2022-05-16 06:00:00+00:00;12;energy consumption;2022-05-16
731;2022-05-16 06:00:00+00:00;2022-05-16 07:00:00+00:00;21;energy consumption;2022-05-16
732;2022-05-16 07:00:00+00:00;2022-05-16 08:00:00+00:00;27;energy consumption;2022-05-16
733;2022-05-16 08:00:00+00:00;2022-05-16 09:00:00+00:00;28;energy consumption;2022-05-16
734;2022-05-16 09:00:00+00:00;2022-05-16 10:00:00+00:00;26;energy consumption;2022-05-16
735;2022-05-16 10:00:00+00:00;2022-05-16 11:00:00+00:00;38;energy consumption;2022-05-16
736;2022-05-16 11:00:00+00:00;2022-05-16 12:00:00+00:00;40;energy consumption;2022-05-16
737;2022-05-16 12:00:00+00:00;2022-05-16 13:00:00+00:00;40;energy consumption;2022-05-16
738;2022-05-16 13:00:00+00:00;2022-05-16 14:00:00+00:00;21;energy consumption;2022-05-16
739;2022-05-16 14:00:00+00:00;2022-05-16 15:00:00+00:00;47;energy consumption;2022-05-16
740;2022-05-16 15:00:00+00:00;2022-05-16 16:00:00+00:00;61;energy consumption;2022-05-16
741;2022-05-16 16:00:00+00:00;2022-05-16 17:00:00+00:00;44;energy consumption;2022-05-16
742;2022-05-16 17:00:00+00:00;2022-05-16 18:00:00+00:00;36;energy consumption;2022-05-16
743;2022-05-16 18:00:00+00:00;2022-05-16 19:00:00+00:00;28;energy consumption;2022-05-16
744;2022-05-16 19:00:00+00:00;2022-05-16 20:00:00+00:00;38;energy consumption;2022-05-16
745;2022-05-16 20:00:00+00:00;2022-05-16 21:00:00+00:00;94;energy consumption;2022-05-16
746;2022-05-16 21:00:00+00:00;2022-05-16 22:00:00+00:00;41;energy consumption;2022-05-16
747;2022-05-16 22:00:00+00:00;2022-05-16 23:00:00+00:00;41;energy consumption;2022-05-16
748;2022-05-16 23:00:00+00:00;2022-05-17 00:00:00+00:00;20;energy consumption;2022-05-16
749;2022-05-17 00:00:00+00:00;2022-05-17 01:00:00+00:00;17;energy consumption;2022-05-17
750;2022-05-17 01:00:00+00:00;2022-05-17 02:00:00+00:00;21;energy consumption;2022-05-17
751;2022-05-17 02:00:00+00:00;2022-05-17 03:00:00+00:00;16;energy consumption;2022-05-17
752;2022-05-17 03:00:00+00:00;2022-05-17 04:00:00+00:00;16;energy consumption;2022-05-17
753;2022-05-17 04:00:00+00:00;2022-05-17 05:00:00+00:00;21;energy consumption;2022-05-17
754;2022-05-17 05:00:00+00:00;2022-05-17 06:00:00+00:00;29;energy consumption;2022-05-17
755;2022-05-17 06:00:00+00:00;2022-05-17 07:00:00+00:00;22;energy consumption;2022-05-17
756;2022-05-17 07:00:00+00:00;2022-05-17 08:00:00+00:00;25;energy consumption;2022-05-17
757;2022-05-17 08:00:00+00:00;2022-05-17 09:00:00+00:00;51;energy consumption;2022-05-17
758;2022-05-17 09:00:00+00:00;2022-05-17 10:00:00+00:00;54;energy consumption;2022-05-17
759;2022-05-17 10:00:00+00:00;2022-05-17 11:00:00+00:00;34;energy consumption;2022-05-17
760;2022-05-17 11:00:00+00:00;2022-05-17 12:00:00+00:00;41;energy consumption;2022-05-17
761;2022-05-17 12:00:00+00:00;2022-05-17 13:00:00+00:00;58;energy consumption;2022-05-17
762;2022-05-17 13:00:00+00:00;2022-05-17 14:00:00+00:00;62;energy consumption;2022-05-17
763;2022-05-17 14:00:00+00:00;2022-05-17 15:00:00+00:00;54;energy consumption;2022-05-17
764;2022-05-17 15:00:00+00:00;2022-05-17 16:00:00+00:00;36;energy consumption;2022-05-17
765;2022-05-17 16:00:00+00:00;2022-05-17 17:00:00+00:00;42;energy consumption;2022-05-17
766;2022-05-17 17:00:00+00:00;2022-05-17 18:00:00+00:00;72;energy consumption;2022-05-17
767;2022-05-17 18:00:00+00:00;2022-05-17 19:00:00+00:00;46;energy consumption;2022-05-17
768;2022-05-17 19:00:00+00:00;2022-05-17 20:00:00+00:00;37;energy consumption;2022-05-17
769;2022-05-17 20:00:00+00:00;2022-05-17 21:00:00+00:00;30;energy consumption;2022-05-17
770;2022-05-17 21:00:00+00:00;2022-05-17 22:00:00+00:00;26;energy consumption;2022-05-17
771;2022-05-17 22:00:00+00:00;2022-05-17 23:00:00+00:00;16;energy consumption;2022-05-17
772;2022-05-17 23:00:00+00:00;2022-05-18 00:00:00+00:00;18;energy consumption;2022-05-17
773;2022-05-18 00:00:00+00:00;2022-05-18 01:00:00+00:00;17;energy consumption;2022-05-18
774;2022-05-18 01:00:00+00:00;2022-05-18 02:00:00+00:00;12;energy consumption;2022-05-18
775;2022-05-18 02:00:00+00:00;2022-05-18 03:00:00+00:00;18;energy consumption;2022-05-18
776;2022-05-18 03:00:00+00:00;2022-05-18 04:00:00+00:00;20;energy consumption;2022-05-18
777;2022-05-18 04:00:00+00:00;2022-05-18 05:00:00+00:00;35;energy consumption;2022-05-18
778;2022-05-18 05:00:00+00:00;2022-05-18 06:00:00+00:00;33;energy consumption;2022-05-18
779;2022-05-18 06:00:00+00:00;2022-05-18 07:00:00+00:00;37;energy consumption;2022-05-18
780;2022-05-18 07:00:00+00:00;2022-05-18 08:00:00+00:00;55;energy consumption;2022-05-18
781;2022-05-18 08:00:00+00:00;2022-05-18 09:00:00+00:00;52;energy consumption;2022-05-18
782;2022-05-18 09:00:00+00:00;2022-05-18 10:00:00+00:00;40;energy consumption;2022-05-18
783;2022-05-18 10:00:00+00:00;2022-05-18 11:00:00+00:00;49;energy consumption;2022-05-18
784;2022-05-18 11:00:00+00:00;2022-05-18 12:00:00+00:00;45;energy consumption;2022-05-18
785;2022-05-18 12:00:00+00:00;2022-05-18 13:00:00+00:00;66;energy consumption;2022-05-18
786;2022-05-18 13:00:00+00:00;2022-05-18 14:00:00+00:00;63;energy consumption;2022-05-18
787;2022-05-18 14:00:00+00:00;2022-05-18 15:00:00+00:00;56;energy consumption;2022-05-18
788;2022-05-18 15:00:00+00:00;2022-05-18 16:00:00+00:00;64;energy consumption;2022-05-18
789;2022-05-18 16:00:00+00:00;2022-05-18 17:00:00+00:00;72;energy consumption;2022-05-18
790;2022-05-18 17:00:00+00:00;2022-05-18 18:00:00+00:00;65;energy consumption;2022-05-18
791;2022-05-18 18:00:00+00:00;2022-05-18 19:00:00+00:00;103;energy consumption;2022-05-18
792;2022-05-18 19:00:00+00:00;2022-05-18 20:00:00+00:00;57;energy consumption;2022-05-18
793;2022-05-18 20:00:00+00:00;2022-05-18 21:00:00+00:00;37;energy consumption;2022-05-18
794;2022-05-18 21:00:00+00:00;2022-05-18 22:00:00+00:00;29;energy consumption;2022-05-18
795;2022-05-18 22:00:00+00:00;2022-05-18 23:00:00+00:00;28;energy consumption;2022-05-18
796;2022-05-18 23:00:00+00:00;2022-05-19 00:00:00+00:00;29;energy consumption;2022-05-18
797;2022-05-19 00:00:00+00:00;2022-05-19 01:00:00+00:00;23;energy consumption;2022-05-19
798;2022-05-19 01:00:00+00:00;2022-05-19 02:00:00+00:00;18;energy consumption;2022-05-19
799;2022-05-19 02:00:00+00:00;2022-05-19 03:00:00+00:00;45;energy consumption;2022-05-19
800;2022-05-19 03:00:00+00:00;2022-05-19 04:00:00+00:00;21;energy consumption;2022-05-19
801;2022-05-19 04:00:00+00:00;2022-05-19 05:00:00+00:00;19;energy consumption;2022-05-19
802;2022-05-19 05:00:00+00:00;2022-05-19 06:00:00+00:00;50;energy consumption;2022-05-19
803;2022-05-19 06:00:00+00:00;2022-05-19 07:00:00+00:00;82;energy consumption;2022-05-19
804;2022-05-19 07:00:00+00:00;2022-05-19 08:00:00+00:00;68;energy consumption;2022-05-19
805;2022-05-19 08:00:00+00:00;2022-05-19 09:00:00+00:00;31;energy consumption;2022-05-19
806;2022-05-19 09:00:00+00:00;2022-05-19 10:00:00+00:00;70;energy consumption;2022-05-19
807;2022-05-19 10:00:00+00:00;2022-05-19 11:00:00+00:00;45;energy consumption;2022-05-19
808;2022-05-19 11:00:00+00:00;2022-05-19 12:00:00+00:00;43;energy consumption;2022-05-19
809;2022-05-19 12:00:00+00:00;2022-05-19 13:00:00+00:00;53;energy consumption;2022-05-19
810;2022-05-19 13:00:00+00:00;2022-05-19 14:00:00+00:00;62;energy consumption;2022-05-19
811;2022-05-19 14:00:00+00:00;2022-05-19 15:00:00+00:00;73;energy consumption;2022-05-19
812;2022-05-19 15:00:00+00:00;2022-05-19 16:00:00+00:00;73;energy consumption;2022-05-19
813;2022-05-19 16:00:00+00:00;2022-05-19 17:00:00+00:00;63;energy consumption;2022-05-19
814;2022-05-19 17:00:00+00:00;2022-05-19 18:00:00+00:00;40;energy consumption;2022-05-19
815;2022-05-19 18:00:00+00:00;2022-05-19 19:00:00+00:00;143;energy consumption;2022-05-19
816;2022-05-19 19:00:00+00:00;2022-05-19 20:00:00+00:00;109;energy consumption;2022-05-19
817;2022-05-19 20:00:00+00:00;2022-05-19 21:00:00+00:00;86;energy consumption;2022-05-19
