;start_date;end_date;counts;keywords;date
545;2022-05-25 12:00:00+00:00;2022-05-25 13:00:00+00:00;96;energy efficiency;2022-05-25
546;2022-05-25 13:00:00+00:00;2022-05-25 14:00:00+00:00;109;energy efficiency;2022-05-25
547;2022-05-25 14:00:00+00:00;2022-05-25 15:00:00+00:00;121;energy efficiency;2022-05-25
548;2022-05-25 15:00:00+00:00;2022-05-25 16:00:00+00:00;106;energy efficiency;2022-05-25
549;2022-05-25 16:00:00+00:00;2022-05-25 17:00:00+00:00;77;energy efficiency;2022-05-25
550;2022-05-25 17:00:00+00:00;2022-05-25 18:00:00+00:00;123;energy efficiency;2022-05-25
551;2022-05-25 18:00:00+00:00;2022-05-25 19:00:00+00:00;99;energy efficiency;2022-05-25
552;2022-05-25 19:00:00+00:00;2022-05-25 20:00:00+00:00;98;energy efficiency;2022-05-25
553;2022-05-25 20:00:00+00:00;2022-05-25 21:00:00+00:00;89;energy efficiency;2022-05-25
554;2022-05-25 21:00:00+00:00;2022-05-25 22:00:00+00:00;91;energy efficiency;2022-05-25
555;2022-05-25 22:00:00+00:00;2022-05-25 23:00:00+00:00;51;energy efficiency;2022-05-25
556;2022-05-25 23:00:00+00:00;2022-05-26 00:00:00+00:00;43;energy efficiency;2022-05-25
557;2022-05-26 00:00:00+00:00;2022-05-26 01:00:00+00:00;41;energy efficiency;2022-05-26
558;2022-05-26 01:00:00+00:00;2022-05-26 02:00:00+00:00;64;energy efficiency;2022-05-26
559;2022-05-26 02:00:00+00:00;2022-05-26 03:00:00+00:00;37;energy efficiency;2022-05-26
560;2022-05-26 03:00:00+00:00;2022-05-26 04:00:00+00:00;38;energy efficiency;2022-05-26
561;2022-05-26 04:00:00+00:00;2022-05-26 05:00:00+00:00;37;energy efficiency;2022-05-26
562;2022-05-26 05:00:00+00:00;2022-05-26 06:00:00+00:00;44;energy efficiency;2022-05-26
563;2022-05-26 06:00:00+00:00;2022-05-26 07:00:00+00:00;54;energy efficiency;2022-05-26
564;2022-05-26 07:00:00+00:00;2022-05-26 08:00:00+00:00;78;energy efficiency;2022-05-26
565;2022-05-26 08:00:00+00:00;2022-05-26 09:00:00+00:00;109;energy efficiency;2022-05-26
566;2022-05-26 09:00:00+00:00;2022-05-26 10:00:00+00:00;104;energy efficiency;2022-05-26
567;2022-05-26 10:00:00+00:00;2022-05-26 11:00:00+00:00;110;energy efficiency;2022-05-26
568;2022-05-26 11:00:00+00:00;2022-05-26 12:00:00+00:00;71;energy efficiency;2022-05-26
569;2022-05-26 12:00:00+00:00;2022-05-26 13:00:00+00:00;155;energy efficiency;2022-05-26
570;2022-05-26 13:00:00+00:00;2022-05-26 14:00:00+00:00;143;energy efficiency;2022-05-26
571;2022-05-26 14:00:00+00:00;2022-05-26 15:00:00+00:00;143;energy efficiency;2022-05-26
572;2022-05-26 15:00:00+00:00;2022-05-26 16:00:00+00:00;119;energy efficiency;2022-05-26
573;2022-05-26 16:00:00+00:00;2022-05-26 17:00:00+00:00;101;energy efficiency;2022-05-26
574;2022-05-26 17:00:00+00:00;2022-05-26 18:00:00+00:00;107;energy efficiency;2022-05-26
575;2022-05-26 18:00:00+00:00;2022-05-26 19:00:00+00:00;71;energy efficiency;2022-05-26
576;2022-05-26 19:00:00+00:00;2022-05-26 20:00:00+00:00;78;energy efficiency;2022-05-26
577;2022-05-26 20:00:00+00:00;2022-05-26 21:00:00+00:00;71;energy efficiency;2022-05-26
578;2022-05-26 21:00:00+00:00;2022-05-26 22:00:00+00:00;72;energy efficiency;2022-05-26
579;2022-05-26 22:00:00+00:00;2022-05-26 23:00:00+00:00;48;energy efficiency;2022-05-26
580;2022-05-26 23:00:00+00:00;2022-05-27 00:00:00+00:00;42;energy efficiency;2022-05-26
581;2022-05-27 00:00:00+00:00;2022-05-27 01:00:00+00:00;29;energy efficiency;2022-05-27
582;2022-05-27 01:00:00+00:00;2022-05-27 02:00:00+00:00;56;energy efficiency;2022-05-27
583;2022-05-27 02:00:00+00:00;2022-05-27 03:00:00+00:00;36;energy efficiency;2022-05-27
584;2022-05-27 03:00:00+00:00;2022-05-27 04:00:00+00:00;34;energy efficiency;2022-05-27
585;2022-05-27 04:00:00+00:00;2022-05-27 05:00:00+00:00;41;energy efficiency;2022-05-27
586;2022-05-27 05:00:00+00:00;2022-05-27 06:00:00+00:00;33;energy efficiency;2022-05-27
587;2022-05-27 06:00:00+00:00;2022-05-27 07:00:00+00:00;52;energy efficiency;2022-05-27
588;2022-05-27 07:00:00+00:00;2022-05-27 08:00:00+00:00;111;energy efficiency;2022-05-27
589;2022-05-27 08:00:00+00:00;2022-05-27 09:00:00+00:00;55;energy efficiency;2022-05-27
590;2022-05-27 09:00:00+00:00;2022-05-27 10:00:00+00:00;76;energy efficiency;2022-05-27
591;2022-05-27 10:00:00+00:00;2022-05-27 11:00:00+00:00;56;energy efficiency;2022-05-27
592;2022-05-27 11:00:00+00:00;2022-05-27 12:00:00+00:00;81;energy efficiency;2022-05-27
593;2022-05-27 12:00:00+00:00;2022-05-27 13:00:00+00:00;75;energy efficiency;2022-05-27
594;2022-05-27 13:00:00+00:00;2022-05-27 14:00:00+00:00;86;energy efficiency;2022-05-27
595;2022-05-27 14:00:00+00:00;2022-05-27 15:00:00+00:00;84;energy efficiency;2022-05-27
596;2022-05-27 15:00:00+00:00;2022-05-27 16:00:00+00:00;107;energy efficiency;2022-05-27
597;2022-05-27 16:00:00+00:00;2022-05-27 17:00:00+00:00;77;energy efficiency;2022-05-27
598;2022-05-27 17:00:00+00:00;2022-05-27 18:00:00+00:00;58;energy efficiency;2022-05-27
599;2022-05-27 18:00:00+00:00;2022-05-27 19:00:00+00:00;65;energy efficiency;2022-05-27
600;2022-05-27 19:00:00+00:00;2022-05-27 20:00:00+00:00;42;energy efficiency;2022-05-27
601;2022-05-27 20:00:00+00:00;2022-05-27 21:00:00+00:00;40;energy efficiency;2022-05-27
602;2022-05-27 21:00:00+00:00;2022-05-27 22:00:00+00:00;37;energy efficiency;2022-05-27
603;2022-05-27 22:00:00+00:00;2022-05-27 23:00:00+00:00;45;energy efficiency;2022-05-27
604;2022-05-27 23:00:00+00:00;2022-05-28 00:00:00+00:00;41;energy efficiency;2022-05-27
605;2022-05-28 00:00:00+00:00;2022-05-28 01:00:00+00:00;28;energy efficiency;2022-05-28
606;2022-05-28 01:00:00+00:00;2022-05-28 02:00:00+00:00;17;energy efficiency;2022-05-28
607;2022-05-28 02:00:00+00:00;2022-05-28 03:00:00+00:00;14;energy efficiency;2022-05-28
608;2022-05-28 03:00:00+00:00;2022-05-28 04:00:00+00:00;12;energy efficiency;2022-05-28
609;2022-05-28 04:00:00+00:00;2022-05-28 05:00:00+00:00;16;energy efficiency;2022-05-28
610;2022-05-28 05:00:00+00:00;2022-05-28 06:00:00+00:00;14;energy efficiency;2022-05-28
611;2022-05-28 06:00:00+00:00;2022-05-28 07:00:00+00:00;19;energy efficiency;2022-05-28
612;2022-05-28 07:00:00+00:00;2022-05-28 08:00:00+00:00;36;energy efficiency;2022-05-28
613;2022-05-28 08:00:00+00:00;2022-05-28 09:00:00+00:00;42;energy efficiency;2022-05-28
614;2022-05-28 09:00:00+00:00;2022-05-28 10:00:00+00:00;23;energy efficiency;2022-05-28
615;2022-05-28 10:00:00+00:00;2022-05-28 11:00:00+00:00;36;energy efficiency;2022-05-28
616;2022-05-28 11:00:00+00:00;2022-05-28 12:00:00+00:00;43;energy efficiency;2022-05-28
617;2022-05-28 12:00:00+00:00;2022-05-28 13:00:00+00:00;31;energy efficiency;2022-05-28
618;2022-05-28 13:00:00+00:00;2022-05-28 14:00:00+00:00;37;energy efficiency;2022-05-28
619;2022-05-28 14:00:00+00:00;2022-05-28 15:00:00+00:00;45;energy efficiency;2022-05-28
620;2022-05-28 15:00:00+00:00;2022-05-28 16:00:00+00:00;54;energy efficiency;2022-05-28
621;2022-05-28 16:00:00+00:00;2022-05-28 17:00:00+00:00;31;energy efficiency;2022-05-28
622;2022-05-28 17:00:00+00:00;2022-05-28 18:00:00+00:00;31;energy efficiency;2022-05-28
623;2022-05-28 18:00:00+00:00;2022-05-28 19:00:00+00:00;61;energy efficiency;2022-05-28
624;2022-05-28 19:00:00+00:00;2022-05-28 20:00:00+00:00;38;energy efficiency;2022-05-28
625;2022-05-28 20:00:00+00:00;2022-05-28 21:00:00+00:00;32;energy efficiency;2022-05-28
626;2022-05-28 21:00:00+00:00;2022-05-28 22:00:00+00:00;22;energy efficiency;2022-05-28
627;2022-05-28 22:00:00+00:00;2022-05-28 23:00:00+00:00;21;energy efficiency;2022-05-28
628;2022-05-28 23:00:00+00:00;2022-05-29 00:00:00+00:00;27;energy efficiency;2022-05-28
629;2022-05-29 00:00:00+00:00;2022-05-29 01:00:00+00:00;12;energy efficiency;2022-05-29
630;2022-05-29 01:00:00+00:00;2022-05-29 02:00:00+00:00;19;energy efficiency;2022-05-29
631;2022-05-29 02:00:00+00:00;2022-05-29 03:00:00+00:00;17;energy efficiency;2022-05-29
632;2022-05-29 03:00:00+00:00;2022-05-29 04:00:00+00:00;11;energy efficiency;2022-05-29
633;2022-05-29 04:00:00+00:00;2022-05-29 05:00:00+00:00;20;energy efficiency;2022-05-29
634;2022-05-29 05:00:00+00:00;2022-05-29 06:00:00+00:00;13;energy efficiency;2022-05-29
635;2022-05-29 06:00:00+00:00;2022-05-29 07:00:00+00:00;26;energy efficiency;2022-05-29
636;2022-05-29 07:00:00+00:00;2022-05-29 08:00:00+00:00;23;energy efficiency;2022-05-29
637;2022-05-29 08:00:00+00:00;2022-05-29 09:00:00+00:00;76;energy efficiency;2022-05-29
638;2022-05-29 09:00:00+00:00;2022-05-29 10:00:00+00:00;44;energy efficiency;2022-05-29
639;2022-05-29 10:00:00+00:00;2022-05-29 11:00:00+00:00;36;energy efficiency;2022-05-29
640;2022-05-29 11:00:00+00:00;2022-05-29 12:00:00+00:00;36;energy efficiency;2022-05-29
641;2022-05-29 12:00:00+00:00;2022-05-29 13:00:00+00:00;40;energy efficiency;2022-05-29
642;2022-05-29 13:00:00+00:00;2022-05-29 14:00:00+00:00;44;energy efficiency;2022-05-29
643;2022-05-29 14:00:00+00:00;2022-05-29 15:00:00+00:00;32;energy efficiency;2022-05-29
644;2022-05-29 15:00:00+00:00;2022-05-29 16:00:00+00:00;35;energy efficiency;2022-05-29
645;2022-05-29 16:00:00+00:00;2022-05-29 17:00:00+00:00;35;energy efficiency;2022-05-29
646;2022-05-29 17:00:00+00:00;2022-05-29 18:00:00+00:00;23;energy efficiency;2022-05-29
647;2022-05-29 18:00:00+00:00;2022-05-29 19:00:00+00:00;24;energy efficiency;2022-05-29
648;2022-05-29 19:00:00+00:00;2022-05-29 20:00:00+00:00;32;energy efficiency;2022-05-29
649;2022-05-29 20:00:00+00:00;2022-05-29 21:00:00+00:00;31;energy efficiency;2022-05-29
650;2022-05-29 21:00:00+00:00;2022-05-29 22:00:00+00:00;35;energy efficiency;2022-05-29
651;2022-05-29 22:00:00+00:00;2022-05-29 23:00:00+00:00;25;energy efficiency;2022-05-29
652;2022-05-29 23:00:00+00:00;2022-05-30 00:00:00+00:00;37;energy efficiency;2022-05-29
653;2022-05-30 00:00:00+00:00;2022-05-30 01:00:00+00:00;16;energy efficiency;2022-05-30
654;2022-05-30 01:00:00+00:00;2022-05-30 02:00:00+00:00;27;energy efficiency;2022-05-30
655;2022-05-30 02:00:00+00:00;2022-05-30 03:00:00+00:00;15;energy efficiency;2022-05-30
656;2022-05-30 03:00:00+00:00;2022-05-30 04:00:00+00:00;16;energy efficiency;2022-05-30
657;2022-05-30 04:00:00+00:00;2022-05-30 05:00:00+00:00;20;energy efficiency;2022-05-30
658;2022-05-30 05:00:00+00:00;2022-05-30 06:00:00+00:00;30;energy efficiency;2022-05-30
659;2022-05-30 06:00:00+00:00;2022-05-30 07:00:00+00:00;49;energy efficiency;2022-05-30
660;2022-05-30 07:00:00+00:00;2022-05-30 08:00:00+00:00;79;energy efficiency;2022-05-30
661;2022-05-30 08:00:00+00:00;2022-05-30 09:00:00+00:00;90;energy efficiency;2022-05-30
662;2022-05-30 09:00:00+00:00;2022-05-30 10:00:00+00:00;84;energy efficiency;2022-05-30
663;2022-05-30 10:00:00+00:00;2022-05-30 11:00:00+00:00;76;energy efficiency;2022-05-30
664;2022-05-30 11:00:00+00:00;2022-05-30 12:00:00+00:00;93;energy efficiency;2022-05-30
665;2022-05-30 12:00:00+00:00;2022-05-30 13:00:00+00:00;72;energy efficiency;2022-05-30
666;2022-05-30 13:00:00+00:00;2022-05-30 14:00:00+00:00;87;energy efficiency;2022-05-30
667;2022-05-30 14:00:00+00:00;2022-05-30 15:00:00+00:00;89;energy efficiency;2022-05-30
668;2022-05-30 15:00:00+00:00;2022-05-30 16:00:00+00:00;114;energy efficiency;2022-05-30
669;2022-05-30 16:00:00+00:00;2022-05-30 17:00:00+00:00;106;energy efficiency;2022-05-30
670;2022-05-30 17:00:00+00:00;2022-05-30 18:00:00+00:00;89;energy efficiency;2022-05-30
671;2022-05-30 18:00:00+00:00;2022-05-30 19:00:00+00:00;75;energy efficiency;2022-05-30
672;2022-05-30 19:00:00+00:00;2022-05-30 20:00:00+00:00;55;energy efficiency;2022-05-30
673;2022-05-30 20:00:00+00:00;2022-05-30 21:00:00+00:00;65;energy efficiency;2022-05-30
674;2022-05-30 21:00:00+00:00;2022-05-30 22:00:00+00:00;46;energy efficiency;2022-05-30
675;2022-05-30 22:00:00+00:00;2022-05-30 22:55:44+00:00;27;energy efficiency;2022-05-30
676;2022-05-23 22:55:44+00:00;2022-05-23 23:00:00+00:00;2;energy consumption;2022-05-23
677;2022-05-23 23:00:00+00:00;2022-05-24 00:00:00+00:00;32;energy consumption;2022-05-23
678;2022-05-24 00:00:00+00:00;2022-05-24 01:00:00+00:00;47;energy consumption;2022-05-24
679;2022-05-24 01:00:00+00:00;2022-05-24 02:00:00+00:00;63;energy consumption;2022-05-24
680;2022-05-24 02:00:00+00:00;2022-05-24 03:00:00+00:00;68;energy consumption;2022-05-24
681;2022-05-24 03:00:00+00:00;2022-05-24 04:00:00+00:00;71;energy consumption;2022-05-24
682;2022-05-24 04:00:00+00:00;2022-05-24 05:00:00+00:00;56;energy consumption;2022-05-24
683;2022-05-24 05:00:00+00:00;2022-05-24 06:00:00+00:00;70;energy consumption;2022-05-24
684;2022-05-24 06:00:00+00:00;2022-05-24 07:00:00+00:00;80;energy consumption;2022-05-24
685;2022-05-24 07:00:00+00:00;2022-05-24 08:00:00+00:00;69;energy consumption;2022-05-24
686;2022-05-24 08:00:00+00:00;2022-05-24 09:00:00+00:00;54;energy consumption;2022-05-24
687;2022-05-24 09:00:00+00:00;2022-05-24 10:00:00+00:00;62;energy consumption;2022-05-24
688;2022-05-24 10:00:00+00:00;2022-05-24 11:00:00+00:00;74;energy consumption;2022-05-24
689;2022-05-24 11:00:00+00:00;2022-05-24 12:00:00+00:00;74;energy consumption;2022-05-24
690;2022-05-24 12:00:00+00:00;2022-05-24 13:00:00+00:00;93;energy consumption;2022-05-24
691;2022-05-24 13:00:00+00:00;2022-05-24 14:00:00+00:00;69;energy consumption;2022-05-24
692;2022-05-24 14:00:00+00:00;2022-05-24 15:00:00+00:00;79;energy consumption;2022-05-24
693;2022-05-24 15:00:00+00:00;2022-05-24 16:00:00+00:00;63;energy consumption;2022-05-24
694;2022-05-24 16:00:00+00:00;2022-05-24 17:00:00+00:00;77;energy consumption;2022-05-24
695;2022-05-24 17:00:00+00:00;2022-05-24 18:00:00+00:00;59;energy consumption;2022-05-24
696;2022-05-24 18:00:00+00:00;2022-05-24 19:00:00+00:00;50;energy consumption;2022-05-24
697;2022-05-24 19:00:00+00:00;2022-05-24 20:00:00+00:00;45;energy consumption;2022-05-24
698;2022-05-24 20:00:00+00:00;2022-05-24 21:00:00+00:00;59;energy consumption;2022-05-24
699;2022-05-24 21:00:00+00:00;2022-05-24 22:00:00+00:00;68;energy consumption;2022-05-24
700;2022-05-24 22:00:00+00:00;2022-05-24 23:00:00+00:00;36;energy consumption;2022-05-24
701;2022-05-24 23:00:00+00:00;2022-05-25 00:00:00+00:00;43;energy consumption;2022-05-24
702;2022-05-25 00:00:00+00:00;2022-05-25 01:00:00+00:00;25;energy consumption;2022-05-25
703;2022-05-25 01:00:00+00:00;2022-05-25 02:00:00+00:00;31;energy consumption;2022-05-25
704;2022-05-25 02:00:00+00:00;2022-05-25 03:00:00+00:00;33;energy consumption;2022-05-25
705;2022-05-25 03:00:00+00:00;2022-05-25 04:00:00+00:00;40;energy consumption;2022-05-25
706;2022-05-25 04:00:00+00:00;2022-05-25 05:00:00+00:00;32;energy consumption;2022-05-25
707;2022-05-25 05:00:00+00:00;2022-05-25 06:00:00+00:00;96;energy consumption;2022-05-25
708;2022-05-25 06:00:00+00:00;2022-05-25 07:00:00+00:00;79;energy consumption;2022-05-25
709;2022-05-25 07:00:00+00:00;2022-05-25 08:00:00+00:00;54;energy consumption;2022-05-25
710;2022-05-25 08:00:00+00:00;2022-05-25 09:00:00+00:00;62;energy consumption;2022-05-25
711;2022-05-25 09:00:00+00:00;2022-05-25 10:00:00+00:00;169;energy consumption;2022-05-25
712;2022-05-25 10:00:00+00:00;2022-05-25 11:00:00+00:00;125;energy consumption;2022-05-25
713;2022-05-25 11:00:00+00:00;2022-05-25 12:00:00+00:00;109;energy consumption;2022-05-25
714;2022-05-25 12:00:00+00:00;2022-05-25 13:00:00+00:00;94;energy consumption;2022-05-25
715;2022-05-25 13:00:00+00:00;2022-05-25 14:00:00+00:00;65;energy consumption;2022-05-25
716;2022-05-25 14:00:00+00:00;2022-05-25 15:00:00+00:00;77;energy consumption;2022-05-25
717;2022-05-25 15:00:00+00:00;2022-05-25 16:00:00+00:00;66;energy consumption;2022-05-25
718;2022-05-25 16:00:00+00:00;2022-05-25 17:00:00+00:00;58;energy consumption;2022-05-25
719;2022-05-25 17:00:00+00:00;2022-05-25 18:00:00+00:00;57;energy consumption;2022-05-25
720;2022-05-25 18:00:00+00:00;2022-05-25 19:00:00+00:00;59;energy consumption;2022-05-25
721;2022-05-25 19:00:00+00:00;2022-05-25 20:00:00+00:00;37;energy consumption;2022-05-25
722;2022-05-25 20:00:00+00:00;2022-05-25 21:00:00+00:00;38;energy consumption;2022-05-25
723;2022-05-25 21:00:00+00:00;2022-05-25 22:00:00+00:00;80;energy consumption;2022-05-25
724;2022-05-25 22:00:00+00:00;2022-05-25 23:00:00+00:00;61;energy consumption;2022-05-25
725;2022-05-25 23:00:00+00:00;2022-05-26 00:00:00+00:00;51;energy consumption;2022-05-25
726;2022-05-26 00:00:00+00:00;2022-05-26 01:00:00+00:00;37;energy consumption;2022-05-26
727;2022-05-26 01:00:00+00:00;2022-05-26 02:00:00+00:00;42;energy consumption;2022-05-26
728;2022-05-26 02:00:00+00:00;2022-05-26 03:00:00+00:00;36;energy consumption;2022-05-26
729;2022-05-26 03:00:00+00:00;2022-05-26 04:00:00+00:00;50;energy consumption;2022-05-26
730;2022-05-26 04:00:00+00:00;2022-05-26 05:00:00+00:00;53;energy consumption;2022-05-26
731;2022-05-26 05:00:00+00:00;2022-05-26 06:00:00+00:00;58;energy consumption;2022-05-26
732;2022-05-26 06:00:00+00:00;2022-05-26 07:00:00+00:00;55;energy consumption;2022-05-26
733;2022-05-26 07:00:00+00:00;2022-05-26 08:00:00+00:00;100;energy consumption;2022-05-26
734;2022-05-26 08:00:00+00:00;2022-05-26 09:00:00+00:00;51;energy consumption;2022-05-26
735;2022-05-26 09:00:00+00:00;2022-05-26 10:00:00+00:00;55;energy consumption;2022-05-26
736;2022-05-26 10:00:00+00:00;2022-05-26 11:00:00+00:00;50;energy consumption;2022-05-26
737;2022-05-26 11:00:00+00:00;2022-05-26 12:00:00+00:00;71;energy consumption;2022-05-26
738;2022-05-26 12:00:00+00:00;2022-05-26 13:00:00+00:00;58;energy consumption;2022-05-26
739;2022-05-26 13:00:00+00:00;2022-05-26 14:00:00+00:00;60;energy consumption;2022-05-26
740;2022-05-26 14:00:00+00:00;2022-05-26 15:00:00+00:00;59;energy consumption;2022-05-26
741;2022-05-26 15:00:00+00:00;2022-05-26 16:00:00+00:00;58;energy consumption;2022-05-26
742;2022-05-26 16:00:00+00:00;2022-05-26 17:00:00+00:00;49;energy consumption;2022-05-26
743;2022-05-26 17:00:00+00:00;2022-05-26 18:00:00+00:00;58;energy consumption;2022-05-26
744;2022-05-26 18:00:00+00:00;2022-05-26 19:00:00+00:00;51;energy consumption;2022-05-26
745;2022-05-26 19:00:00+00:00;2022-05-26 20:00:00+00:00;40;energy consumption;2022-05-26
746;2022-05-26 20:00:00+00:00;2022-05-26 21:00:00+00:00;37;energy consumption;2022-05-26
747;2022-05-26 21:00:00+00:00;2022-05-26 22:00:00+00:00;33;energy consumption;2022-05-26
748;2022-05-26 22:00:00+00:00;2022-05-26 23:00:00+00:00;17;energy consumption;2022-05-26
749;2022-05-26 23:00:00+00:00;2022-05-27 00:00:00+00:00;24;energy consumption;2022-05-26
750;2022-05-27 00:00:00+00:00;2022-05-27 01:00:00+00:00;15;energy consumption;2022-05-27
751;2022-05-27 01:00:00+00:00;2022-05-27 02:00:00+00:00;30;energy consumption;2022-05-27
752;2022-05-27 02:00:00+00:00;2022-05-27 03:00:00+00:00;18;energy consumption;2022-05-27
753;2022-05-27 03:00:00+00:00;2022-05-27 04:00:00+00:00;22;energy consumption;2022-05-27
754;2022-05-27 04:00:00+00:00;2022-05-27 05:00:00+00:00;19;energy consumption;2022-05-27
755;2022-05-27 05:00:00+00:00;2022-05-27 06:00:00+00:00;50;energy consumption;2022-05-27
756;2022-05-27 06:00:00+00:00;2022-05-27 07:00:00+00:00;34;energy consumption;2022-05-27
757;2022-05-27 07:00:00+00:00;2022-05-27 08:00:00+00:00;48;energy consumption;2022-05-27
758;2022-05-27 08:00:00+00:00;2022-05-27 09:00:00+00:00;45;energy consumption;2022-05-27
759;2022-05-27 09:00:00+00:00;2022-05-27 10:00:00+00:00;131;energy consumption;2022-05-27
760;2022-05-27 10:00:00+00:00;2022-05-27 11:00:00+00:00;34;energy consumption;2022-05-27
761;2022-05-27 11:00:00+00:00;2022-05-27 12:00:00+00:00;51;energy consumption;2022-05-27
762;2022-05-27 12:00:00+00:00;2022-05-27 13:00:00+00:00;50;energy consumption;2022-05-27
763;2022-05-27 13:00:00+00:00;2022-05-27 14:00:00+00:00;56;energy consumption;2022-05-27
764;2022-05-27 14:00:00+00:00;2022-05-27 15:00:00+00:00;54;energy consumption;2022-05-27
765;2022-05-27 15:00:00+00:00;2022-05-27 16:00:00+00:00;42;energy consumption;2022-05-27
766;2022-05-27 16:00:00+00:00;2022-05-27 17:00:00+00:00;35;energy consumption;2022-05-27
767;2022-05-27 17:00:00+00:00;2022-05-27 18:00:00+00:00;29;energy consumption;2022-05-27
768;2022-05-27 18:00:00+00:00;2022-05-27 19:00:00+00:00;39;energy consumption;2022-05-27
769;2022-05-27 19:00:00+00:00;2022-05-27 20:00:00+00:00;30;energy consumption;2022-05-27
770;2022-05-27 20:00:00+00:00;2022-05-27 21:00:00+00:00;32;energy consumption;2022-05-27
771;2022-05-27 21:00:00+00:00;2022-05-27 22:00:00+00:00;20;energy consumption;2022-05-27
772;2022-05-27 22:00:00+00:00;2022-05-27 23:00:00+00:00;18;energy consumption;2022-05-27
773;2022-05-27 23:00:00+00:00;2022-05-28 00:00:00+00:00;8;energy consumption;2022-05-27
774;2022-05-28 00:00:00+00:00;2022-05-28 01:00:00+00:00;27;energy consumption;2022-05-28
775;2022-05-28 01:00:00+00:00;2022-05-28 02:00:00+00:00;14;energy consumption;2022-05-28
776;2022-05-28 02:00:00+00:00;2022-05-28 03:00:00+00:00;16;energy consumption;2022-05-28
777;2022-05-28 03:00:00+00:00;2022-05-28 04:00:00+00:00;17;energy consumption;2022-05-28
778;2022-05-28 04:00:00+00:00;2022-05-28 05:00:00+00:00;22;energy consumption;2022-05-28
779;2022-05-28 05:00:00+00:00;2022-05-28 06:00:00+00:00;25;energy consumption;2022-05-28
780;2022-05-28 06:00:00+00:00;2022-05-28 07:00:00+00:00;47;energy consumption;2022-05-28
781;2022-05-28 07:00:00+00:00;2022-05-28 08:00:00+00:00;32;energy consumption;2022-05-28
782;2022-05-28 08:00:00+00:00;2022-05-28 09:00:00+00:00;28;energy consumption;2022-05-28
783;2022-05-28 09:00:00+00:00;2022-05-28 10:00:00+00:00;45;energy consumption;2022-05-28
784;2022-05-28 10:00:00+00:00;2022-05-28 11:00:00+00:00;14;energy consumption;2022-05-28
785;2022-05-28 11:00:00+00:00;2022-05-28 12:00:00+00:00;25;energy consumption;2022-05-28
786;2022-05-28 12:00:00+00:00;2022-05-28 13:00:00+00:00;39;energy consumption;2022-05-28
787;2022-05-28 13:00:00+00:00;2022-05-28 14:00:00+00:00;47;energy consumption;2022-05-28
788;2022-05-28 14:00:00+00:00;2022-05-28 15:00:00+00:00;26;energy consumption;2022-05-28
789;2022-05-28 15:00:00+00:00;2022-05-28 16:00:00+00:00;31;energy consumption;2022-05-28
790;2022-05-28 16:00:00+00:00;2022-05-28 17:00:00+00:00;52;energy consumption;2022-05-28
791;2022-05-28 17:00:00+00:00;2022-05-28 18:00:00+00:00;23;energy consumption;2022-05-28
792;2022-05-28 18:00:00+00:00;2022-05-28 19:00:00+00:00;36;energy consumption;2022-05-28
793;2022-05-28 19:00:00+00:00;2022-05-28 20:00:00+00:00;34;energy consumption;2022-05-28
794;2022-05-28 20:00:00+00:00;2022-05-28 21:00:00+00:00;30;energy consumption;2022-05-28
795;2022-05-28 21:00:00+00:00;2022-05-28 22:00:00+00:00;21;energy consumption;2022-05-28
796;2022-05-28 22:00:00+00:00;2022-05-28 23:00:00+00:00;11;energy consumption;2022-05-28
797;2022-05-28 23:00:00+00:00;2022-05-29 00:00:00+00:00;21;energy consumption;2022-05-28
798;2022-05-29 00:00:00+00:00;2022-05-29 01:00:00+00:00;17;energy consumption;2022-05-29
799;2022-05-29 01:00:00+00:00;2022-05-29 02:00:00+00:00;17;energy consumption;2022-05-29
800;2022-05-29 02:00:00+00:00;2022-05-29 03:00:00+00:00;7;energy consumption;2022-05-29
801;2022-05-29 03:00:00+00:00;2022-05-29 04:00:00+00:00;16;energy consumption;2022-05-29
802;2022-05-29 04:00:00+00:00;2022-05-29 05:00:00+00:00;18;energy consumption;2022-05-29
803;2022-05-29 05:00:00+00:00;2022-05-29 06:00:00+00:00;48;energy consumption;2022-05-29
804;2022-05-29 06:00:00+00:00;2022-05-29 07:00:00+00:00;20;energy consumption;2022-05-29
805;2022-05-29 07:00:00+00:00;2022-05-29 08:00:00+00:00;29;energy consumption;2022-05-29
806;2022-05-29 08:00:00+00:00;2022-05-29 09:00:00+00:00;30;energy consumption;2022-05-29
807;2022-05-29 09:00:00+00:00;2022-05-29 10:00:00+00:00;26;energy consumption;2022-05-29
808;2022-05-29 10:00:00+00:00;2022-05-29 11:00:00+00:00;9;energy consumption;2022-05-29
809;2022-05-29 11:00:00+00:00;2022-05-29 12:00:00+00:00;28;energy consumption;2022-05-29
810;2022-05-29 12:00:00+00:00;2022-05-29 13:00:00+00:00;32;energy consumption;2022-05-29
811;2022-05-29 13:00:00+00:00;2022-05-29 14:00:00+00:00;45;energy consumption;2022-05-29
812;2022-05-29 14:00:00+00:00;2022-05-29 15:00:00+00:00;34;energy consumption;2022-05-29
813;2022-05-29 15:00:00+00:00;2022-05-29 16:00:00+00:00;46;energy consumption;2022-05-29
814;2022-05-29 16:00:00+00:00;2022-05-29 17:00:00+00:00;42;energy consumption;2022-05-29
815;2022-05-29 17:00:00+00:00;2022-05-29 18:00:00+00:00;37;energy consumption;2022-05-29
