,CountryCode,CountryName,Year,elec_energy_prod_hydroelectric_percent,elec_energy_prod_naturalgas_percent,elec_energy_prod_nuclear_percent,elec_energy_prod_oil_gas_coal_percent,elec_energy_prod_renewable_percent,elect_access_percent_population,elect_consumption_Kwh_per_capita,female_population_percent,gdp_growth_annual_percent,population_0_14_percent,population_15_64_percent,population_65_plus_percent,population_density,population_largest_city,rural_population_percent,surface_area,total_population 
3189,LTU,Lithuania,2011,11.304757418747098,62.83560998586911,0.0,67.75788977861521,14.884597268017002,,3529.9187778535497,53.9289967768441,6.04491002896621,14.575067421830198,67.57991046029221,17.8450221178776,48.3153301209433,523813.0,33.328,65300.0,3028115.0
3190,LTU,Lithuania,2012,9.33981011260764,63.5681165820269,0.0,68.8672996246412,16.7807463016118,100.0,3607.70379811318,53.9474277439785,3.8356045823346094,14.467116813680502,67.3903098164228,18.1425733698967,47.6716501260491,522042.0,33.396,65300.0,2987773.0
3191,LTU,Lithuania,2013,,,,,,,,53.950860547740895,3.54474498348711,14.4343260870299,67.180892162453,18.384781750517103,47.1908895093738,520277.0,33.446,65300.0,2957689.0
3192,LUX,Luxembourg,1990,11.2179487179487,5.448717948717951,0.0,83.3333333333333,2.0833333333333304,100.0,13667.670551263602,51.0711470008146,5.31993171875025,17.3554887934896,69.2475123563663,13.3969988501442,,,19.053,,381850.0
3193,LUX,Luxembourg,1991,11.9828815977175,3.99429386590585,0.0,82.59629101283879,1.99714693295292,,14087.8552971576,51.0199169157899,8.64419098124374,17.5165327224961,68.9741300099649,13.5093372675389,,,18.87,,387000.0
3194,LUX,Luxembourg,1992,10.606060606060598,4.545454545454549,0.0,84.5454545454545,1.81818181818182,,12927.9020845286,50.9833929483904,1.81965231724222,17.716658150229897,68.6502299437915,13.6331119059785,,,18.472,,392175.0
3195,LUX,Luxembourg,1993,9.985096870342767,3.42771982116244,0.0,84.05365126676601,2.2354694485842,,12632.2410214479,50.9565103438195,4.20064815565291,17.9538163389255,68.29315007043729,13.7530335906373,,,18.143,,397475.0
3196,LUX,Luxembourg,1994,14.9046793760832,8.665511265164639,0.0,77.9896013864818,2.59965337954939,,13665.0741453124,50.9317125171769,3.82092119924539,18.202872045145604,67.9482942417458,13.8488337131086,,,17.518,,402925.0
3197,LUX,Luxembourg,1995,18.069815195071897,31.211498973306,0.0,71.047227926078,3.90143737166324,,14920.7708779443,50.9038388035713,1.43220042255876,18.4332644040887,67.65609533796561,13.9106402579457,,,17.107,,408625.0
3198,LUX,Luxembourg,1996,13.6363636363636,42.7272727272727,0.0,76.8181818181818,3.40909090909091,,14629.730219083798,50.8712560386474,1.51515127234372,18.6195652173913,67.387922705314,13.9925120772947,,,17.175,,414225.0
3199,LUX,Luxembourg,1997,20.4433497536946,43.596059113300505,0.0,67.487684729064,4.92610837438424,,15134.1041840505,50.8364803535457,5.937770955518451,18.7490177963398,67.2093986770609,14.0415835265993,,,17.221,,419450.0
3200,LUX,Luxembourg,1998,31.4207650273224,53.27868852459021,0.0,53.27868852459021,7.65027322404372,,15460.324935248402,50.801963224761,6.49130442494223,18.8368597797243,67.0969635770143,14.066176643261398,,,17.107,,424700.0
3201,LUX,Luxembourg,1999,23.611111111111104,56.6666666666667,0.0,56.6666666666667,10.2777777777778,,14990.4175619955,50.7721488461824,8.42036054285971,18.9007197447503,67.0239111078133,14.0753691474364,,,16.552,,430475.0
3202,LUX,Luxembourg,2000,29.3838862559242,50.9478672985782,0.0,50.9478672985782,11.6113744075829,100.0,15668.1182672473,50.7487841286657,8.441852354275209,18.9439747584882,66.9817269615025,14.0742982800093,168.455598455598,,15.784,2590.0,436300.0
3203,LUX,Luxembourg,2001,13.6101499423299,76.8166089965398,0.0,76.8166089965398,5.76701268742791,,15616.3297661514,50.73239769376511,2.15285537651827,18.9296634696205,66.8992135357271,14.1711229946524,170.472972972973,,15.157,2590.0,441525.0
3204,LUX,Luxembourg,2002,3.52564102564103,93.44729344729342,0.0,93.44729344729342,1.81623931623932,,15980.2767972208,50.7201467562409,3.62078228056208,18.8939645594496,66.84958612125871,14.2564493192917,172.26833976833998,,14.701,2590.0,446175.0
3205,LUX,Luxembourg,2003,2.8325564718537097,93.9046253137325,0.0,93.9404804589459,2.18716385801363,,16258.8844850874,50.7069867052966,1.3976425907765002,18.8294312138263,66.83992032567221,14.330648460501498,174.37451737451698,,14.257,2590.0,451630.0
3206,LUX,Luxembourg,2004,3.07510348905973,93.1992903607333,0.0,93.22885866351272,2.69071555292726,,16300.1124220959,50.6863261521028,4.41111696344143,18.7339816655084,66.8781787679328,14.3878395665588,176.870656370656,,13.823,2590.0,458095.0
3207,LUX,Luxembourg,2005,2.8076463560334504,92.8016726403823,0.0,92.831541218638,3.49462365591398,,15644.1467200392,50.6536026227102,3.21643292485057,18.622596631625896,66.9562102623802,14.4211931059939,179.597683397683,,13.402,2590.0,465158.0
3208,LUX,Luxembourg,2006,3.14536695947861,92.00906772456791,0.0,92.0374043638424,3.8254463020685696,,16456.6041169016,50.610036387381705,5.11059474507047,18.4123588216846,67.2588745258256,14.3287666524898,182.485328185328,,12.991,2590.0,472637.0
3209,LUX,Luxembourg,2007,3.65510777881912,90.44048734770392,0.0,90.4717275851296,4.62355513901906,,16352.321804693,50.55729347700149,8.39564718486412,18.1982494391254,67.57375633288041,14.227994227994198,185.325482625483,,12.591,2590.0,479993.0
3210,LUX,Luxembourg,2008,4.842259721203231,88.11445341159211,0.0,88.15113719735879,5.53925165077036,,15937.7877826665,50.49342478235501,-0.843120826413937,17.994388542897102,67.8771911379384,14.1284203191645,188.667953667954,,12.2,2590.0,488650.0
3211,LUX,Luxembourg,2009,3.3629441624365497,90.1967005076142,0.0,90.2284263959391,5.10786802030457,,14425.9647276022,50.416014282922,-5.37698879519931,17.8111341502488,68.1431193917668,14.0457464579845,192.194208494208,,11.822,2590.0,497783.0
3212,LUX,Luxembourg,2010,3.3436532507739902,90.2786377708978,0.0,90.3095975232198,4.92260061919505,100.0,16829.962540906203,50.32477568917621,5.67665624841254,17.6440127665691,68.3629690739512,13.9930181594797,195.734749034749,,11.453,2590.0,506953.0
3213,LUX,Luxembourg,2011,2.1919879062736203,88.47316704459558,0.0,88.5109599395314,6.95389266817838,,15586.084225432,50.2183733636421,2.56568544357441,17.4029435690919,68.6421234622034,13.9549329687046,200.13397683397704,,11.094,2590.0,518347.0
3214,LUX,Luxembourg,2012,3.52342898656012,86.7417362876862,0.0,86.7780602978569,7.51907010533963,100.0,14696.4098043869,50.1013185496517,-0.847072985426607,17.156732941580803,68.9060038048449,13.9372632535743,204.998455598456,,10.753,2590.0,530946.0
3215,LUX,Luxembourg,2013,6.44273127753304,77.9735682819383,0.0,78.0286343612335,12.2797356828194,,,49.985960340255296,4.346679536871649,16.9081549317746,69.1544087284473,13.9374363397781,209.791505791506,,10.432,2590.0,543360.0
3216,LVA,Latvia,1990,67.6293622141998,26.067990373044506,0.0,31.438026474127604,0.0,100.0,3396.7281614899,53.5148283492587,,21.4348429139053,66.7198576568562,11.8452994292385,42.8186860891376,904820.0,30.75,64559.0,2663151.0
3217,LVA,Latvia,1991,58.0262225372077,32.0871722182849,0.0,40.928419560595295,0.0,,3285.31744549591,53.545898461129,,21.543475828111,66.3133030075734,12.1432211643156,42.6165830600039,895126.0,30.799,64559.0,2650581.0
3218,LVA,Latvia,1992,65.753781950965,29.8904538341158,0.0,32.4204486176317,0.0,,2638.90897045447,53.6172321436094,,21.481013714976303,65.9999632367865,12.5190230482372,42.0338606984372,876673.0,31.148,64559.0,2614338.0
3219,LVA,Latvia,1993,73.2925586136595,14.2711518858308,0.0,24.6941896024465,0.0,,2048.14905843662,53.71347771531839,,21.272730741185,65.78755066469989,12.9397185941152,41.21310052093379,856940.0,31.201,64559.0,2563290.0
3220,LVA,Latvia,1994,74.4369369369369,7.02702702702703,0.0,23.8063063063063,0.0,,1973.2285176348896,53.8097855268222,,20.981538295840306,65.6690071132046,13.3494545909551,40.5290050807126,843552.0,31.099,64559.0,2520742.0
3221,LVA,Latvia,1995,73.8125157074642,13.2194018597638,0.0,23.7245539080171,0.0,,1997.1380926627,53.8861521840137,,20.6564903046156,65.6392233403055,13.7042863550789,39.955238278989,824988.0,31.25,64559.0,2485056.0
3222,LVA,Latvia,1996,59.50095969289829,16.7626359564939,0.0,37.3640435060781,0.0319897632757518,,1992.9009263306305,53.93431653110579,2.3540264745574904,20.0874179566815,65.8592810900193,14.0533009532991,39.5077175381053,810172.0,31.35,64559.0,2457222.0
3223,LVA,Latvia,1997,65.5348424323125,27.652019529516203,0.0,32.1127385707945,0.0443852640923213,,2056.43502212014,53.95908533048991,8.99291658840173,19.5452036204299,66.1260775773547,14.3287188022154,39.11587561901089,792306.0,31.4,64559.0,2432851.0
3224,LVA,Latvia,1998,74.452302915301,18.5440745213041,0.0,23.8054165947904,0.0345006037605658,,2129.85872725485,53.9682355620897,6.5332368839081,19.019071086907,66.42304267699251,14.5578862361005,38.74877805646671,781336.0,31.549,64559.0,2410019.0
3225,LVA,Latvia,1999,67.0802919708029,23.236009732360102,0.0,31.946472019464697,0.048661800486618,,2072.8037274491103,53.975638551509896,2.62147846443963,18.4616881622671,66.7513460938534,14.7869657438795,38.4346581773748,771338.0,31.78,64559.0,2390482.0
3226,LVA,Latvia,2000,68.15764023210829,27.2727272727273,0.0,29.8597678916828,0.0967117988394584,100.0,2082.32138708792,53.9916195828683,5.40086983966435,17.8514607538496,67.1095404095584,15.038998836592,38.0659527943919,761714.0,31.933,64559.0,2367550.0
3227,LVA,Latvia,2001,66.1915887850467,30.4672897196262,0.0,32.686915887850496,0.14018691588785,,2213.36060278029,54.017725982828296,6.45726034120806,17.1253376656881,67.3856840408589,15.4889782934531,37.5774969451412,751414.0,32.05,64559.0,2337170.0
3228,LVA,Latvia,2002,61.98742138364779,33.0314465408805,0.0,36.5283018867925,0.5283018867924529,,2307.18651806596,54.0499522819007,7.11175302549303,16.4468814031495,67.603532736429,15.9495858604214,37.1434336613287,741239.0,32.15,64559.0,2310173.0
3229,LVA,Latvia,2003,57.0062893081761,38.5660377358491,0.0,40.6289308176101,1.81132075471698,,2493.93016908112,54.0871537850041,8.42460418205522,15.8139719958407,67.7835856202989,16.4024423838604,36.7862081162776,731202.0,32.2,64559.0,2287955.0
3230,LVA,Latvia,2004,66.3041160162081,30.5608871827682,0.0,31.8404777137982,1.8554062699936,,2607.4599601789,54.126636345309,8.34150748470508,15.2474484200918,67.9407249211873,16.8118266587208,36.3869380667567,721287.0,32.1,64559.0,2263122.0
3231,LVA,Latvia,2005,67.7945373012638,30.2894415002038,0.0,30.4117407256421,1.7937219730941698,,2777.3819802492303,54.1658829238642,10.7015726117345,14.7688568518275,68.07779277675701,17.1533503714155,35.9958679014728,711533.0,32.0,64559.0,2238799.0
3232,LVA,Latvia,2006,55.1625434471478,42.936004906972,0.0,43.0382334900838,1.7992230627683503,,2966.60997305664,54.2056882231635,11.9021914784113,14.5501465368866,67.9611933036394,17.488660159474,35.6671972474114,701898.0,32.033,64559.0,2218357.0
3233,LVA,Latvia,2007,57.28358834625871,40.3479354433033,0.0,40.725214839656296,1.9911968140851,,3169.07729539954,54.2458291462841,9.96049930993709,14.3401102894107,67.88325201784299,17.776637692746302,35.3772750659206,692394.0,32.1,64559.0,2200325.0
3234,LVA,Latvia,2008,58.9495638983694,39.0216154721274,0.0,39.097459233978,1.95297686765264,,3213.1214400075,54.28112386118,-3.59763919349486,14.1830460098451,67.8035551472217,18.0133988429332,35.0074281304264,683005.0,32.166,64559.0,2177322.0
3235,LVA,Latvia,2009,62.0757766205782,36.0387861375471,0.0,36.1465254085114,1.7776979709104,,3026.61148851667,54.3045954129467,-14.348926367214196,14.1193506657277,67.67365337194839,18.2069959623238,34.4430524284336,673769.0,32.236,64560.0,2141669.0
3236,LVA,Latvia,2010,53.1160404406217,45.0882752376641,0.0,45.1486343745284,1.73532518484986,100.0,3229.95106206989,54.3112499814639,-3.78028071979412,14.154858195500696,67.47310117726751,18.3720406272318,33.7010764781491,664645.0,32.308,64510.0,2097555.0
3237,LVA,Latvia,2011,47.3666940114848,49.4503691550451,0.0,49.4995898277276,3.13371616078753,,3264.53882563022,54.29801697081061,6.21150074352244,14.1616282906931,67.15061243101461,18.6877592782923,33.1142926045016,655645.0,32.38,64480.0,2059709.0
3238,LVA,Latvia,2012,60.100518806744496,33.317120622568105,0.0,33.3657587548638,6.5337224383917,100.0,3588.42443097666,54.2663799832113,4.00523445648385,14.2326063158722,66.8185499904275,18.9488436937003,32.7166130588614,646767.0,32.452,64480.0,2034319.0
3239,LVA,Latvia,2013,,,,,,,,54.221547555318296,3.0216310805922904,14.3905357090489,66.4756491142263,19.1338151767248,32.362871844348,638009.0,32.524,64490.0,2012647.0
3240,MAC,Macao SAR,1990,,,,,,80.80292,,51.336678388258,8.000000019818291,25.355886972354604,67.934729731608,6.709383296037361,17986.75,358882.0,0.236999999999995,20.0,359735.0
3241,MAC,Macao SAR,1991,,,,,,,,51.4365980664927,3.69999994112622,25.684468068982703,67.5117190460209,6.80381288499638,18474.2,368762.0,0.1949999999999929,20.0,369484.0
3242,MAC,Macao SAR,1992,,,,,,,,51.4953718776386,13.299999992332,25.8065796891998,67.2540160243939,6.939404286406269,18889.95,377191.0,0.161000000000001,20.0,377799.0
3243,MAC,Macao SAR,1993,,,,,,,,51.5259413932542,5.20000004581367,25.8250420085134,67.0910370583912,7.08392093309543,19252.05,384530.0,0.1329999999999959,20.0,385041.0
3244,MAC,Macao SAR,1994,,,,,,,,51.5443498058875,4.299999949275191,25.7795769596945,67.0156693884114,7.20475365189404,19589.15,391355.0,0.1089999999999949,20.0,391783.0
3245,MAC,Macao SAR,1995,,,,,,,,51.5618921896607,3.2999999894429504,25.6543333191119,67.0616048326176,7.28406184827046,19922.95,398100.0,0.0900000000000034,20.0,398459.0
3246,MAC,Macao SAR,1996,,,,,,,,51.579222714945296,-0.3999999673885529,25.291006857816896,67.350720946818,7.35827219536512,20261.55,405148.0,0.019999999999996,20.0,405231.0
3247,MAC,Macao SAR,1997,,,,,,,,51.5944188665416,-0.300000040120992,24.8857488878264,67.72427317362039,7.38997793855317,20601.55,412031.0,0.0,20.0,412031.0
3248,MAC,Macao SAR,1998,,,,,,,,51.6150521716291,-4.59999991026555,24.368806857524905,68.2357154795731,7.39547766290203,20940.5,418810.0,0.0,20.0,418810.0
3249,MAC,Macao SAR,1999,,,,,,,,51.6488501532502,-2.4000000077576296,23.6809198773998,68.9339237697674,7.38515635283278,21272.4,425448.0,0.0,20.0,425448.0
3250,MAC,Macao SAR,2000,,,,,,84.0,,51.699787222712295,5.699999959264491,22.834313868494803,69.799517025656,7.36616910584917,21595.35,431907.0,0.0,20.0,431907.0
3251,MAC,Macao SAR,2001,,,,,,,,51.7715618779789,2.90000000105746,21.554345245704106,71.175197677179,7.270457077116919,16849.5384615385,438080.0,0.0,26.0,438088.0
3252,MAC,Macao SAR,2002,,,,,,,,51.8598399740645,8.90334470615639,20.3326144023342,72.4662184979895,7.20116709967626,16451.037037037,444150.0,0.0,27.0,444178.0
3253,MAC,Macao SAR,2003,,,,,,,,51.951618843094,12.5858589035853,19.210256592287603,73.60977384560091,7.17996956211149,16694.5925925926,450711.0,0.0,27.0,450754.0
3254,MAC,Macao SAR,2004,,,,,,,,52.02898519121021,26.881992806733603,18.2079859740634,74.57951628836041,7.2124977375762995,16377.821428571398,458542.0,0.0,28.0,458579.0
3255,MAC,Macao SAR,2005,,,,,,,,52.07978656367951,8.55864055265715,17.2959890974882,75.39479951895659,7.30921138355523,16719.6071428571,468149.0,0.0,28.0,468149.0
3256,MAC,Macao SAR,2006,,,,,,,,52.1011906747157,14.4223084942821,16.3250842143882,76.4097571957442,7.26515858986759,16773.7062937063,479808.0,0.0,28.6,479728.0
3257,MAC,Macao SAR,2007,,,,,,,,52.0984864772769,14.328680642466098,15.3060106851216,77.4811266028696,7.21286271200878,16884.3150684931,493206.0,0.0,29.2,493022.0
3258,MAC,Macao SAR,2008,,,,,,,,52.0781668289721,3.39096754987216,14.3153404274613,78.518118413323,7.166541159215731,17372.397260274,507528.0,0.0,29.2,507274.0
3259,MAC,Macao SAR,2009,,,,,,,,52.0487912467276,1.71245955922051,13.4331277989279,79.4138913128949,7.15298088817714,17674.7457627119,521617.0,0.0,29.5,521405.0
3260,MAC,Macao SAR,2010,,,,,,87.54047,,52.0165498872109,27.4989642273874,12.7225387467127,80.076165394126,7.20129585916136,18000.8754208754,534626.0,0.0,29.7,534626.0
3261,MAC,Macao SAR,2011,,,,,,,,51.9821395253548,21.2912616344375,12.574952165975802,79.97812256485491,7.44692526916929,18283.6789297659,546278.0,0.0,29.9,546682.0
3262,MAC,Macao SAR,2012,,,,,,90.54264,,51.9448224425069,9.16584461117198,12.537045304188302,79.7093030552403,7.75365164057135,18654.2809364549,556783.0,0.0,29.9,557763.0
3263,MAC,Macao SAR,2013,,,,,,,,51.90667821482389,10.657395425612,12.6230512484685,79.25785485938009,8.119093892151481,18747.7227722772,566375.0,0.0,30.3,568056.0
3264,MAF,St. Martin (French part),1990,,,,,,81.13573,,,,,,,552.132352941176,,,54.4,30036.0
3265,MAF,St. Martin (French part),1991,,,,,,,,,,,,,584.944852941176,,,54.4,31821.0
3266,MAF,St. Martin (French part),1992,,,,,,,,,,,,,604.632352941176,,,54.4,32892.0
3267,MAF,St. Martin (French part),1993,,,,,,,,,,,,,610.992647058824,,,54.4,33238.0
3268,MAF,St. Martin (French part),1994,,,,,,,,,,,,,608.419117647059,,,54.4,33098.0
3269,MAF,St. Martin (French part),1995,,,,,,,,,,,,,601.323529411765,,,54.4,32712.0
3270,MAF,St. Martin (French part),1996,,,,,,,,,,,,,590.1102941176471,,,54.4,32102.0
3271,MAF,St. Martin (French part),1997,,,,,,,,,,,,,575.441176470588,,,54.4,31304.0
3272,MAF,St. Martin (French part),1998,,,,,,,,,,,,,558.051470588235,,,54.4,30358.0
3273,MAF,St. Martin (French part),1999,,,,,,,,,,,,,538.694852941176,,,54.4,29305.0
3274,MAF,St. Martin (French part),2000,,,,,,85.4112,,,,,,,521.7647058823529,,,54.4,28384.0
3275,MAF,St. Martin (French part),2001,,,,,,,,,,,,,510.698529411765,,,54.4,27782.0
3276,MAF,St. Martin (French part),2002,,,,,,,,,,,,,504.595588235294,,,54.4,27450.0
3277,MAF,St. Martin (French part),2003,,,,,,,,,,,,,502.996323529412,,,54.4,27363.0
3278,MAF,St. Martin (French part),2004,,,,,,,,,,,,,505.772058823529,,,54.4,27514.0
3279,MAF,St. Martin (French part),2005,,,,,,,,,,,,,512.9779411764711,,,54.4,27906.0
3280,MAF,St. Martin (French part),2006,,,,,,,,,,,,,522.316176470588,,,54.4,28414.0
3281,MAF,St. Martin (French part),2007,,,,,,,,,,,,,531.341911764706,,,54.4,28905.0
3282,MAF,St. Martin (French part),2008,,,,,,,,,,,,,540.0,,,54.4,29376.0
3283,MAF,St. Martin (French part),2009,,,,,,,,,,,,,548.161764705882,,,54.4,29820.0
3284,MAF,St. Martin (French part),2010,,,,,,87.87328,,,,,,,555.7904411764711,,,54.4,30235.0
3285,MAF,St. Martin (French part),2011,,,,,,,,,,,,,562.775735294118,,,54.4,30615.0
3286,MAF,St. Martin (French part),2012,,,,,,90.87544,,,,,,,569.099264705882,,,54.4,30959.0
3287,MAF,St. Martin (French part),2013,,,,,,,,,,,,,574.705882352941,,,54.4,31264.0
3288,MAR,Morocco,1990,12.6713751557956,0.0,0.0,87.32862484420441,0.0,49.2,357.112396377285,50.1035666029449,2.7882136024621405,39.6627303875956,56.42813535866429,3.909134253740101,55.9043871835089,2682014.0,51.609,446550.0,24950128.0
3289,MAR,Morocco,1991,13.3188484519283,0.0,0.0,86.68115154807171,0.0,,369.340191162769,50.118240021774,7.547347942046191,39.144814333846895,56.787784013162,4.0674016529911805,56.9351960564643,2740805.0,50.883,446550.0,25410178.0
3290,MAR,Morocco,1992,9.91871591727544,0.0,0.0,90.0812840827246,0.0,,399.707033571873,50.143284088710296,-2.9075290392362203,38.6996628257188,57.07477390109079,4.22556327319042,57.9575285682277,2800969.0,50.156,446550.0,25866445.0
3291,MAR,Morocco,1993,4.47023208879919,0.0,0.0,95.5297679112008,0.0,,399.668028902417,50.1758375918164,-1.003258086286,38.2644268586796,57.3543838589295,4.38118928239087,58.961100156845205,2862283.0,49.431,446550.0,26314339.0
3292,MAR,Morocco,1994,7.32345248474281,0.0,0.0,92.6765475152572,0.0,,418.80299061674896,50.2120409785379,11.494402839026302,37.7522295408271,57.715975902191104,4.53179455698181,59.932018821420606,2925026.0,48.705,446550.0,26747660.0
3293,MAR,Morocco,1995,5.05292755540853,0.0,0.0,94.9470724445915,0.0,,428.467990573115,50.2491855408142,-6.32869546901344,37.1264126732865,58.1972483578001,4.6763389689134005,60.860159085816704,2963372.0,48.308,446550.0,27161889.0
3294,MAR,Morocco,1996,15.6085500079758,0.0,0.0,84.3914499920242,0.0,,431.07183495148905,50.2862187796795,13.459778694591598,36.5445203326993,58.65115703178721,4.804322635513469,61.7452207035626,2996850.0,47.978,446550.0,27556892.0
3295,MAR,Morocco,1997,15.324063856396698,0.0,0.0,84.6759361436033,0.0,,448.270699656698,50.3236806568508,-2.01162713879881,35.8366148166175,59.2403798465913,4.92300533679119,62.5902173425947,3030611.0,47.65,446550.0,27934014.0
3296,MAR,Morocco,1998,13.7029611351018,0.0,0.0,86.2970388648982,0.0,,476.772849035704,50.3623936676196,7.97938086409356,35.055284832102195,59.9102285749207,5.03448659297712,63.3930069460004,3064801.0,47.322,446550.0,28292299.0
3297,MAR,Morocco,1999,6.39782861574254,0.0,0.0,93.6021713842575,0.0,,450.561006082469,50.4037218714153,0.5294171208553421,34.2859601732711,60.57433675062321,5.1397030761057305,64.1518552543132,3099376.0,46.993,446550.0,28630973.0
3298,MAR,Morocco,2000,5.58190157816995,0.0,0.0,93.9205473062272,0.497551115602892,71.1,487.382745331324,50.4483144069821,1.5925676724805702,33.568550486755804,61.1908691346932,5.24058037855097,64.8679206811562,3134389.0,46.665,446550.0,28950553.0
3299,MAR,Morocco,2001,5.78891399707564,0.0,0.0,92.8419513491958,1.36913465372857,,522.683288968443,50.495643172060205,7.55195198866969,32.833412812143806,61.815242243312,5.35134494454426,65.5410777503921,3169700.0,46.338,446550.0,29250983.0
3300,MAR,Morocco,2002,5.579258286839511,0.0,0.0,93.1473580571054,1.27338365605514,,534.541529912166,50.54423322695661,3.31603591484078,32.1750189457865,62.3672673419672,5.45771371224635,66.1787833295989,3205459.0,46.01,446550.0,29535591.0
3301,MAR,Morocco,2003,8.78272409217035,0.0,0.0,89.9927614911328,1.22451441669683,,581.061383770029,50.592531333558206,6.316967048888019,31.569716045367898,62.8693155279372,5.560968426694879,66.7996526999776,3241620.0,45.683,446550.0,29812685.0
3302,MAR,Morocco,2004,9.08218017509178,0.7116633719288342,0.0,89.79384354702059,1.1239762778876,,612.731638994163,50.6385598111514,4.8018664102222,30.9853927023625,63.3526000919347,5.6620072057028095,67.4279834192247,3278241.0,45.356,446550.0,30093109.0
3303,MAR,Morocco,2005,5.07516848107828,10.3836184551581,0.0,93.85692068429242,1.06791083462934,,635.9287605767221,50.6804648365096,2.97851241029686,30.4144884469322,63.82321634620271,5.76229520686509,68.08308088729551,3301468.0,44.874,446550.0,30385479.0
3304,MAR,Morocco,2006,5.02416431735803,12.6459927507048,0.0,94.05457108336692,0.92126459927507,,690.713897565034,50.7185620587165,7.759852155237071,29.8407399276293,64.31897903499721,5.84028103737349,68.7686175218463,3321966.0,44.36,446550.0,30691434.0
3305,MAR,Morocco,2007,4.59868321857566,14.1880685530482,0.0,93.9990953410062,1.40222144041815,,720.8012609072259,50.7520285655671,2.7057743828390404,29.3160220644576,64.773591399941,5.910386535601409,69.4853730674434,3342591.0,43.847,446550.0,31011322.0
3306,MAR,Morocco,2008,4.51848249027237,13.944552529182902,0.0,94.0321011673152,1.44941634241245,,741.518233304022,50.7767393127213,5.923277685975929,28.8405107101172,65.1897746973705,5.969714592512339,70.2454492493838,3363373.0,43.335,446550.0,31350544.0
3307,MAR,Morocco,2009,12.144715062662598,14.4431307637739,0.0,86.00614802553801,1.84913691179948,,752.4840486939951,50.7876693388653,4.24371432528778,28.424556009186603,65.5629372108896,6.012506779923839,71.06197176786921,3384226.0,42.825,446550.0,31714958.0
3308,MAR,Morocco,2010,14.650219668807,12.5168976005407,0.0,82.56590064210879,2.7838796890841504,98.9,777.0712226108479,50.7819687957473,3.81570702888982,28.078211922677003,65.88367682943979,6.03811124788327,71.9420546717455,3405238.0,42.316,446550.0,32107739.0
3309,MAR,Morocco,2011,8.0220747020715,16.2001119731265,0.0,89.21058945853001,2.76733583939854,,818.518058116626,50.7587337794915,5.24577177699879,27.8297768926586,66.1230751392692,6.04714796807226,72.8925924266189,3426380.0,41.809,446550.0,32531964.0
3310,MAR,Morocco,2012,5.966709346991039,22.6852021218218,0.0,91.3700384122919,2.66325224071703,100.0,875.176865037462,50.720830191676704,3.00993840340394,27.619377647291003,66.33884900614511,6.04177334656391,73.90587049070129,3447683.0,41.303,446550.0,32984190.0
3311,MAR,Morocco,2013,,,,,,,,50.6738920755122,4.725335082997219,27.4541093650895,66.5031531399302,6.042737494980219,74.9556038539099,3469059.0,40.8,446550.0,33452686.0
3312,MCO,Monaco,1990,,,,,,100.0,,,2.64345417269408,,,,14719.0,,0.0,2.0,29438.0
3313,MCO,Monaco,1991,,,,,,,,,1.0151299194941998,,,,14813.0,,0.0,2.0,29626.0
3314,MCO,Monaco,1992,,,,,,,,,1.36663603730827,,,,14932.0,,0.0,2.0,29864.0
3315,MCO,Monaco,1993,,,,,,,,,-0.913915596657105,,,,15069.0,,0.0,2.0,30138.0
3316,MCO,Monaco,1994,,,,,,,,,2.21562411876582,,,,15211.5,,0.0,2.0,30423.0
3317,MCO,Monaco,1995,,,,,,,,,2.1171512255236298,,,,15350.0,,0.0,2.0,30700.0
3318,MCO,Monaco,1996,,,,,,,,,1.11073040532817,,,,15485.5,,0.0,2.0,30971.0
3319,MCO,Monaco,1997,,,,,,,,,2.23724754308246,,,,15621.0,,0.0,2.0,31242.0
3320,MCO,Monaco,1998,,,,,,,,,3.50326819236928,,,,15758.5,,0.0,2.0,31517.0
3321,MCO,Monaco,1999,,,,,,,,,3.30054138221738,,,,15897.5,,0.0,2.0,31795.0
3322,MCO,Monaco,2000,,,,,,100.0,,,3.91023191095104,,,,16040.5,,0.0,2.0,32081.0
3323,MCO,Monaco,2001,,,,,,,,,2.18772937258296,,,,16182.0,,0.0,2.0,32364.0
3324,MCO,Monaco,2002,,,,,,,,,1.02649683576257,,,,16324.0,,0.0,2.0,32648.0
3325,MCO,Monaco,2003,,,,,,,,,1.08753548772505,,,,16480.0,,0.0,2.0,32960.0
3326,MCO,Monaco,2004,,,,,,,,,2.4704862133684,,,,16669.5,,0.0,2.0,33339.0
3327,MCO,Monaco,2005,,,,,,,,,1.89541378415514,,,,16904.0,,0.0,2.0,33808.0
3328,MCO,Monaco,2006,,,,,,,,,5.0493462022085,,,,17192.0,,0.0,2.0,34384.0
3329,MCO,Monaco,2007,,,,,,,,,14.5824423176597,,,,17523.0,,0.0,2.0,35046.0
3330,MCO,Monaco,2008,,,,,,,,,9.99999999999939,,,,17865.5,,0.0,2.0,35731.0
3331,MCO,Monaco,2009,,,,,,,,,,,,,18175.5,,0.0,2.0,36351.0
3332,MCO,Monaco,2010,,,,,,100.0,,,,,,,18422.5,,0.0,2.0,36845.0
3333,MCO,Monaco,2011,,,,,,,,,,,,,18594.5,,0.0,2.0,37189.0
3334,MCO,Monaco,2012,,,,,,100.0,,,,,,,18702.0,,0.0,2.0,37404.0
